lat0 37.792480, lon0 -122.397450
posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
109.7611,370.7685,55.5,5,5,55.5
119.7611,370.7685,55.5,5,5,55.5
129.7611,370.7685,55.5,5,5,55.5
139.7611,370.7685,55.5,5,5,55.5
149.7611,370.7685,55.5,5,5,55.5
159.7611,370.7685,14,5,5,14
169.7611,370.7685,14,5,5,14
179.7611,370.7685,14,5,5,14
249.7611,370.7685,4.453932,5,5,4.453932
279.7611,370.7685,2.650019,5,5,2.650019
-300.2389,380.7685,1.5,5,5,1.5
-290.2389,380.7685,1.5,5,5,1.5
-280.2389,380.7685,1.5,5,5,1.5
-240.2389,380.7685,2.500657,5,5,2.500657
-150.2389,380.7685,52,5,5,52
-140.2389,380.7685,52,5,5,52
-130.2389,380.7685,52,5,5,52
-120.2389,380.7685,52,5,5,52
-110.2389,380.7685,52,5,5,52
-90.23886,380.7685,8.5,5,5,8.5
-80.23886,380.7685,8.5,5,5,8.5
-60.23886,380.7685,47,5,5,47
-50.23886,380.7685,47,5,5,47
-40.23886,380.7685,47,5,5,47
-30.23886,380.7685,47,5,5,47
-20.23886,380.7685,47,5,5,47
49.76115,380.7685,14,5,5,14
59.76115,380.7684,14,5,5,14
69.76115,380.7685,14,5,5,14
79.76109,380.7686,14,5,5,14
89.76114,380.7685,14,5,5,14
99.76114,380.7685,55.5,5,5,55.5
109.7611,380.7685,55.5,5,5,55.5
119.7611,380.7685,55.5,5,5,55.5
129.7611,380.7685,55.5,5,5,55.5
139.7611,380.7685,55.5,5,5,55.5
149.7611,380.7685,55.5,5,5,55.5
159.7611,380.7685,55.5,5,5,55.5
169.7611,380.7685,14,5,5,14
249.7611,380.7685,4.029137,5,5,4.029137
279.7611,380.7685,3.437847,5,5,3.437847
-290.2389,390.7685,1.5,5,5,1.5
-280.2389,390.7685,1.5,5,5,1.5
-170.2389,390.7685,41.5,5,5,41.5
-160.2389,390.7685,41.5,5,5,41.5
-140.2389,390.7685,52,5,5,52
-130.2389,390.7685,52,5,5,52
-120.2389,390.7685,52,5,5,52
-100.2389,390.7685,8.5,5,5,8.5
-90.23886,390.7685,8.5,5,5,8.5
-80.23886,390.7685,8.5,5,5,8.5
-70.23886,390.7685,8.5,5,5,8.5
-60.23887,390.7685,47,5,5,47
-50.23887,390.7685,47,5,5,47
-40.23886,390.7685,47,5,5,47
-30.23886,390.7685,47,5,5,47
59.76115,390.7684,14,5,5,14
69.76115,390.7685,14,5,5,14
79.76114,390.7685,14,5,5,14
89.76114,390.7685,55.5,5,5,55.5
99.76114,390.7685,55.5,5,5,55.5
109.7611,390.7685,55.5,5,5,55.5
119.7611,390.7685,55.5,5,5,55.5
129.7611,390.7685,55.5,5,5,55.5
139.7611,390.7685,55.5,5,5,55.5
149.7611,390.7685,55.5,5,5,55.5
159.7611,390.7685,14,5,5,14
219.7611,390.7685,2.092179,5,5,2.092179
-180.2389,400.7685,41.5,5,5,41.5
-170.2389,400.7685,41.5,5,5,41.5
-160.2389,400.7685,41.5,5,5,41.5
-150.2389,400.7685,41.5,5,5,41.5
-130.2389,400.7685,52,5,5,52
-100.2389,400.7685,40,5,5,40
-90.23886,400.7685,8.5,5,5,8.5
-80.23886,400.7685,8.5,5,5,8.5
-70.23886,400.7685,8.5,5,5,8.5
-60.23886,400.7685,8.5,5,5,8.5
-50.23886,400.7685,47,5,5,47
-40.23885,400.7685,47,5,5,47
69.76115,400.7685,14,5,5,14
89.76114,400.7685,14,5,5,14
99.76114,400.7685,55.5,5,5,55.5
109.7611,400.7685,55.5,5,5,55.5
119.7611,400.7685,55.5,5,5,55.5
129.7611,400.7685,55.5,5,5,55.5
139.7611,400.7685,55.5,5,5,55.5
149.7611,400.7685,14,5,5,14
219.7611,400.7685,2.852626,5,5,2.852626
229.7611,400.7685,3.272849,5,5,3.272849
-190.2389,410.7685,41.5,5,5,41.5
-180.2389,410.7685,41.5,5,5,41.5
-170.2389,410.7685,41.5,5,5,41.5
-160.2389,410.7685,41.5,5,5,41.5
-150.2389,410.7685,41.5,5,5,41.5
-140.2389,410.7685,41.5,5,5,41.5
-110.2389,410.7685,40,5,5,40
-100.2389,410.7685,40,5,5,40
-90.23886,410.7685,40,5,5,40
-80.23886,410.7685,8.5,5,5,8.5
-70.23886,410.7685,8.5,5,5,8.5
-60.23886,410.7685,8.5,5,5,8.5
-50.23886,410.7685,8.5,5,5,8.5
-0.2388611,410.7685,16.5,5,5,16.5
9.761154,410.7685,16.5,5,5,16.5
99.76114,410.7685,14,5,5,14
109.7611,410.7685,55.5,5,5,55.5
119.7611,410.7685,55.5,5,5,55.5
129.7611,410.7685,55.5,5,5,55.5
139.7611,410.7685,14,5,5,14
249.7611,410.7685,3.395471,5,5,3.395471
-260.2389,420.7685,4.430962,5,5,4.430962
-200.2389,420.7685,28.5,5,5,28.5
-180.2389,420.7685,41.5,5,5,41.5
-170.2389,420.7685,41.5,5,5,41.5
-160.2389,420.7685,41.5,5,5,41.5
-150.2389,420.7685,41.5,5,5,41.5
-140.2389,420.7685,41.5,5,5,41.5
-120.2389,420.7685,40,5,5,40
-110.2389,420.7685,40,5,5,40
-100.2389,420.7685,40,5,5,40
-90.23886,420.7685,40,5,5,40
-80.23886,420.7685,40,5,5,40
-70.23885,420.7685,8.5,5,5,8.5
-60.23886,420.7685,8.5,5,5,8.5
-10.23888,420.7685,16.5,5,5,16.5
-0.2388611,420.7685,16.5,5,5,16.5
9.761139,420.7685,16.5,5,5,16.5
19.76114,420.7685,16.5,5,5,16.5
109.7611,420.7685,14,5,5,14
119.7611,420.7685,55.5,5,5,55.5
129.7611,420.7685,14,5,5,14
189.7611,420.7685,15.5,5,5,15.5
419.7611,420.7685,25,5,5,25
-210.2389,430.7685,28.5,5,5,28.5
-200.2389,430.7685,28.5,5,5,28.5
-190.2389,430.7685,28.5,5,5,28.5
-170.2389,430.7685,41.5,5,5,41.5
-160.2389,430.7685,41.5,5,5,41.5
-150.2389,430.7685,41.5,5,5,41.5
-130.2389,430.7685,40,5,5,40
-120.2389,430.7685,40,5,5,40
-110.2389,430.7685,40,5,5,40
-100.2389,430.7685,40,5,5,40
-90.23886,430.7685,40,5,5,40
-80.23886,430.7685,40,5,5,40
-70.23886,430.7685,40,5,5,40
-20.23886,430.7685,16.5,5,5,16.5
-10.23886,430.7685,16.5,5,5,16.5
-0.2388611,430.7685,16.5,5,5,16.5
9.761154,430.7685,16.5,5,5,16.5
19.76114,430.7685,16.5,5,5,16.5
29.76114,430.7685,16.5,5,5,16.5
119.7611,430.7685,14,5,5,14
179.7611,430.7685,15.5,5,5,15.5
189.7611,430.7685,15.5,5,5,15.5
199.7611,430.7685,15.5,5,5,15.5
419.7611,430.7685,30,5,5,30
-220.2389,440.7685,28.5,5,5,28.5
-210.2389,440.7685,28.5,5,5,28.5
-200.2389,440.7685,28.5,5,5,28.5
-190.2389,440.7685,28.5,5,5,28.5
-180.2389,440.7685,28.5,5,5,28.5
-160.2389,440.7685,41.5,5,5,41.5
-120.2389,440.7685,40,5,5,40
-110.2389,440.7685,40,5,5,40
-100.2389,440.7685,40,5,5,40
-90.23886,440.7685,40,5,5,40
-80.23886,440.7685,40,5,5,40
-30.23886,440.7685,16.5,5,5,16.5
-20.23886,440.7685,16.5,5,5,16.5
-10.23886,440.7685,16.5,5,5,16.5
-0.2388458,440.7685,16.5,5,5,16.5
9.761139,440.7685,16.5,5,5,16.5
19.76115,440.7685,16.5,5,5,16.5
29.76115,440.7685,16.5,5,5,16.5
39.76114,440.7685,16.5,5,5,16.5
169.7611,440.7685,15.5,5,5,15.5
179.7611,440.7685,15.5,5,5,15.5
189.7611,440.7685,15.5,5,5,15.5
239.7611,440.7685,4.000669,5,5,4.000669
-230.2389,450.7685,28.5,5,5,28.5
-220.2389,450.7685,28.5,5,5,28.5
-210.2389,450.7685,28.5,5,5,28.5
-200.2389,450.7685,28.5,5,5,28.5
-190.2389,450.7685,28.5,5,5,28.5
-180.2389,450.7685,28.5,5,5,28.5
-170.2389,450.7685,28.5,5,5,28.5
-110.2389,450.7685,40,5,5,40
-100.2389,450.7685,40,5,5,40
-90.23886,450.7684,40,5,5,40
-40.23886,450.7685,16.5,5,5,16.5
-30.23886,450.7685,16.5,5,5,16.5
-20.23886,450.7685,16.5,5,5,16.5
-10.23886,450.7685,16.5,5,5,16.5
-0.2388611,450.7685,16.5,5,5,16.5
9.761139,450.7685,16.5,5,5,16.5
19.76114,450.7685,16.5,5,5,16.5
29.76115,450.7685,16.5,5,5,16.5
39.76114,450.7685,16.5,5,5,16.5
49.76114,450.7685,16.5,5,5,16.5
159.7611,450.7685,15.5,5,5,15.5
169.7611,450.7685,15.5,5,5,15.5
179.7611,450.7685,15.5,5,5,15.5
199.7611,450.7685,2,5,5,2
209.7611,450.7685,2,5,5,2
219.7611,450.7685,2,5,5,2
-230.2389,460.7685,28.5,5,5,28.5
-220.2389,460.7685,28.5,5,5,28.5
-210.2389,460.7685,28.5,5,5,28.5
-200.2389,460.7685,28.5,5,5,28.5
-190.2389,460.7685,28.5,5,5,28.5
-180.2389,460.7685,28.5,5,5,28.5
-160.2389,460.7685,22,5,5,22
-150.2389,460.7685,22,5,5,22
-100.2389,460.7685,40,5,5,40
-50.23886,460.7685,16.5,5,5,16.5
-40.23886,460.7685,16.5,5,5,16.5
-30.23886,460.7685,16.5,5,5,16.5
-20.23886,460.7685,16.5,5,5,16.5
-10.23886,460.7685,16.5,5,5,16.5
-0.2388763,460.7685,16.5,5,5,16.5
9.761139,460.7685,16.5,5,5,16.5
19.76115,460.7685,16.5,5,5,16.5
29.76114,460.7685,16.5,5,5,16.5
39.76114,460.7685,16.5,5,5,16.5
49.76114,460.7685,16.5,5,5,16.5
59.76114,460.7685,16.5,5,5,16.5
149.7611,460.7685,15.5,5,5,15.5
159.7611,460.7685,15.5,5,5,15.5
169.7611,460.7685,15.5,5,5,15.5
179.7611,460.7685,15.5,5,5,15.5
189.7611,460.7685,15.5,5,5,15.5
209.7611,460.7685,2,5,5,2
-220.2389,470.7685,28.5,5,5,28.5
-210.2389,470.7685,28.5,5,5,28.5
-200.2389,470.7685,28.5,5,5,28.5
-190.2389,470.7685,28.5,5,5,28.5
-170.2389,470.7684,22,5,5,22
-160.2389,470.7685,22,5,5,22
-150.2389,470.7685,22,5,5,22
-140.2389,470.7685,22,5,5,22
-60.23887,470.7685,16.5,5,5,16.5
-50.23886,470.7685,16.5,5,5,16.5
-40.23887,470.7685,16.5,5,5,16.5
-30.23886,470.7685,16.5,5,5,16.5
-20.23886,470.7685,16.5,5,5,16.5
-10.23886,470.7685,16.5,5,5,16.5
-0.2388611,470.7685,16.5,5,5,16.5
9.761139,470.7685,16.5,5,5,16.5
19.76114,470.7685,16.5,5,5,16.5
29.76114,470.7685,16.5,5,5,16.5
39.76114,470.7685,16.5,5,5,16.5
49.76114,470.7685,16.5,5,5,16.5
59.76114,470.7685,16.5,5,5,16.5
69.76114,470.7685,16.5,5,5,16.5
139.7611,470.7684,15.5,5,5,15.5
149.7611,470.7685,15.5,5,5,15.5
159.7611,470.7685,15.5,5,5,15.5
169.7611,470.7685,15.5,5,5,15.5
179.7611,470.7685,15.5,5,5,15.5
189.7611,470.7684,15.5,5,5,15.5
199.7611,470.7685,15.5,5,5,15.5
527.5615,100.4602,3.277521,2.054688,2.054703,3.552272
485.5732,86.96201,3.79463,1.3479,1.347908,3.911587
524.2628,108.4687,4.244121,1.381958,1.38195,4.374931
485.2029,147.1218,3.339379,1.407135,1.407135,3.306579
464.7626,155.3719,3.321687,1.320862,1.320877,3.424067
449.3227,104.7933,2.398965,1.643036,1.643036,2.653075
496.0364,157.9867,3.938149,2.270508,2.270508,4.268279
504.4505,132.5004,4.093545,1.246826,1.246841,4.053338
458.4021,124.1429,4.430482,2.653961,2.653969,4.801883
552.6727,162.1955,1.750909,1.57959,1.57959,1.936374
549.8313,130.0234,4.728653,2.359436,2.359436,5.12505
547.9786,163.7081,2.530684,1.225586,1.225571,2.608684
537.6598,167.0925,4.624841,2.816895,2.81691,5.012535
508.7137,107.2782,2.760444,1.45755,1.457565,3.052844
500.1136,142.014,3.284664,2.78891,2.78891,3.560013
496.4453,135.8296,3.454735,2.82843,2.82843,3.744341
535.0612,124.4151,4.252492,2.644836,2.644821,4.608974
535.2673,116.4913,3.13788,1.740601,1.740578,3.470259
523.7548,129.3142,3.215046,2.464783,2.464767,3.484559
522.9097,119.1996,3.565084,1.39386,1.39389,3.530067
480.4178,105.4197,2.564919,1.289307,1.289314,2.643973
541.8392,117.0814,3.008705,2.78717,2.787148,3.26092
438.9898,121.3438,2.305796,1.633514,1.633507,2.550036
490.0775,118.4777,3.479235,1.085846,1.085846,3.586471
447.2497,105.8862,4.005079,1.257813,1.25782,3.965741
472.0867,160.9011,2.607948,2.827759,2.827759,2.826568
539.862,141.1988,2.189336,1.325073,1.325043,2.421241
480.8062,156.4793,2.541598,1.279175,1.27916,2.810817
496.2372,84.87112,4.408583,1.339142,1.339157,4.365281
513.1433,121.2606,2.724248,1.313904,1.313927,3.012814
457.5381,134.5031,3.762628,2.535095,2.535095,4.078043
456.982,116.0026,3.093616,1.337646,1.337646,3.188966
493.4752,102.1039,3.709547,2.452484,2.452484,4.020514
456.0648,103.2474,3.120052,2.010742,2.010735,3.381602
505.2282,148.5255,2.199756,1.606964,1.606964,2.432765
535.8154,110.6227,3.159993,1.60083,1.600861,3.494715
505.8399,110.2189,2.289178,1.501038,1.50103,2.531659
503.8823,113.2055,3.511486,1.248077,1.248085,3.619716
527.0443,160.4665,3.544745,1.046021,1.046021,3.654
455.8664,97.42262,2.825445,2.602722,2.602722,3.062299
513.4868,123.16,3.487518,1.019836,1.019836,3.59501
546.4042,147.3753,3.161556,1.366821,1.366821,3.496443
525.4212,103.0448,3.622073,1.346252,1.34626,3.733711
539.3059,159.5581,2.182273,1.524231,1.524216,2.413429
508.9353,146.2027,2.370036,1.316284,1.316284,2.621082
475.2556,143.8978,3.255433,1.102997,1.102997,3.223458
537.9084,125.5125,3.667137,1.070496,1.070496,3.631118
488.8397,158.698,4.24247,2.341797,2.341782,4.59811
498.3643,149.2842,4.30332,2.421844,2.421844,4.664062
442.1228,129.5599,4.120735,1.065643,1.065643,4.080261
540.3684,167.1738,2.252065,1.753723,1.753708,2.490614
459.905,153.1392,3.142524,2.710938,2.710922,3.405957
469.8982,88.59095,4.5747,1.406647,1.406654,4.529767
517.8192,95.91434,4.317801,1.388855,1.388824,4.275391
522.0607,157.35,4.528705,2.097656,2.097672,4.90834
496.8398,160.5113,3.329926,2.781738,2.781754,3.609069
486.4125,149.2703,2.882524,1.456879,1.456894,3.187856
470.5994,111.4857,3.909949,1.004547,1.004555,4.030461
521.1933,150.4627,3.607005,1.413879,1.413864,3.718179
459.6955,127.1988,2.588196,1.747192,1.747185,2.86235
422.6354,-6.907305,3.464737,1.04364,1.043645,3.430706
438.8517,-49.15791,4.025541,1.414154,1.414139,4.149615
459.034,-29.06145,2.825717,1.287048,1.287033,2.91281
422.2094,-20.32239,2.148062,1.740692,1.74069,2.375595
459.0802,26.313,3.046054,1.247101,1.247107,3.139938
476.8347,22.97928,4.483994,1.395325,1.395317,4.439951
479.0746,-5.888285,5.06819,1.103851,1.103837,5.01841
456.4609,21.86812,3.149307,1.412231,1.412243,3.246374
491.5952,-60.02429,3.812937,1.232056,1.232048,3.775486
486.0408,-1.460585,2.9404,1.295929,1.295942,3.031028
485.3147,3.83764,1.850026,1.592957,1.59297,2.04599
434.7299,51.41116,3.652239,1.323364,1.323353,3.616367
458.9966,-2.985723,2.728034,1.39679,1.396775,2.812117
505.9139,39.66704,2.88562,2.696503,2.696518,3.127517
448.0785,-40.08464,4.419073,1.365387,1.365398,4.375668
511.9178,-66.57388,3.495702,1.172974,1.172974,3.461367
468.0016,4.555265,3.87487,1.311127,1.311134,3.836811
437.7936,-27.87274,4.135934,2.379456,2.379469,4.482644
477.9376,10.21587,3.547815,2.800323,2.800328,3.845223
442.2609,-48.56245,2.574772,2.372101,2.372112,2.790612
438.0244,46.83665,4.436382,2.323364,2.323353,4.808279
468.4167,10.02671,4.439962,1.351166,1.351179,4.396352
434.7965,13.35036,3.247125,1.282684,1.282676,3.347207
511.1223,23.49099,4.732704,1.273346,1.273335,4.686219
482.0103,-3.379311,3.647285,1.401093,1.401106,3.611461
442.2972,-10.0932,3.320755,1.035278,1.035288,3.423106
440.1453,-22.44675,3.057718,1.389343,1.389355,3.151962
466.3817,-47.33131,3.353481,1.335266,1.335258,3.456841
492.0979,-52.77243,3.974812,1.324646,1.32465,4.097322
507.5045,16.34512,4.064487,1.394714,1.394711,4.024565
469.0007,4.082642,4.261053,2.638885,2.638875,4.618252
466.5752,49.77747,4.263972,1.341339,1.341331,4.395395
502.9636,-25.53384,3.685369,1.384399,1.384401,3.649171
519.8473,-48.01335,3.950984,1.004883,1.004856,3.912177
476.2209,-58.64522,2.764037,1.543152,1.543159,3.056817
511.8911,-43.96581,4.253098,2.25528,2.255276,4.609629
513.1052,-47.4341,2.707556,1.408081,1.408104,2.791007
480.0515,-54.76026,3.45891,2.82074,2.820732,3.748866
500.6494,-65.80162,4.638151,2.273987,2.273972,5.026961
463.5448,17.53196,4.194023,1.407593,1.407583,4.152829
476.3778,-40.42795,2.793259,1.766449,1.766453,3.089134
429.5772,25.30029,2.80388,1.251221,1.251211,3.100881
424.3165,-18.70898,2.697217,1.338165,1.338177,2.982919
489.3892,45.31259,2.973446,1.561096,1.561092,3.288407
515.0867,24.5978,4.412346,2.649292,2.649265,4.782227
478.4474,-12.53582,2.245302,1.385101,1.385111,2.483135
498.5372,19.38751,3.713253,1.254425,1.254416,3.827702
450.1171,-58.16536,3.193939,1.032135,1.032139,3.292382
480.8101,44.20866,1.887677,1.558746,1.558731,2.087629
467.4156,-4.376154,3.186705,1.39801,1.398002,3.284925
495.5015,-54.93011,4.006158,1.086121,1.086121,4.129634
426.2242,-8.007542,3.270025,1.077606,1.077611,3.370813
440.7306,23.247,3.219246,2.020844,2.020859,3.489111
513.6537,-38.68989,3.979796,1.283081,1.283073,3.940706
494.9357,-58.33411,4.290191,1.332794,1.33279,4.422421
423.4785,13.44308,2.588362,2.138336,2.13833,2.805341
429.9678,21.15192,3.369858,2.825378,2.825384,3.652349
443.0867,11.04995,3.874216,2.644196,2.644197,4.198987
499.74,-58.24763,3.360048,2.491211,2.491196,3.641717
426.1331,-56.9146,2.142096,1.323395,1.323399,2.368997
506.2598,14.67738,2.712307,1.506927,1.506912,2.999607
495.339,41.30276,4.114824,1.40863,1.408638,4.074408
477.7945,-62.1553,3.186652,1.084503,1.084518,3.155353
474.9891,24.16745,3.593416,1.412323,1.412331,3.704171
518.724,-25.36159,4.292994,1.292114,1.292088,4.425312
511.1656,-60.31083,3.179969,2.650513,2.650501,3.446542
455.1077,40.61993,2.197085,1.458893,1.4589,2.429811
427.9804,-25.13902,3.237113,2.719727,2.719721,3.508476
524.3907,35.23505,1.843194,1.589294,1.589291,2.038434
449.3815,-26.79985,2.894958,1.126953,1.126951,2.866523
514.7552,-22.46371,2.525235,1.621155,1.621157,2.792721
368.4438,296.3767,3.347786,2.326324,2.326324,3.628427
414.9971,254.163,2.871559,1.083344,1.083344,2.843354
301.9762,364.0963,2.832079,1.405182,1.405182,2.919369
476.4614,262.2285,3.82094,1.400421,1.400421,3.938707
299.4554,338.4807,2.948111,1.385071,1.385071,3.038977
423.6639,250.5547,3.071857,1.340851,1.340866,3.166537
423.9397,244.5178,3.112551,1.762573,1.762558,3.442248
354.5662,311.6332,3.351846,1.051575,1.051575,3.455155
386.5894,306.1458,2.597355,2.792816,2.792816,2.815088
412.5767,195.8883,4.286986,1.398834,1.398834,4.419118
336.5036,304.6734,2.358691,1.707581,1.707581,2.608535
453.6807,269.5542,4.028668,1.410126,1.410126,3.989098
398.8886,269.4122,2.215802,1.495453,1.495453,2.450511
353.3041,313.931,3.41725,2.827454,2.827454,3.703713
356.0008,324.9532,2.571179,2.785248,2.785248,2.786718
318.3279,314.8171,4.335505,1.105438,1.105438,4.292922
429.2364,222.5407,2.631573,1.388275,1.38826,2.712683
362.7093,284.6108,4.019562,2.806091,2.806091,4.356516
301.7059,310.5902,1.953844,1.647156,1.647156,2.160805
399.1215,190.4751,3.840712,2.038605,2.038605,4.162674
339.9332,240.0476,2.083208,1.348602,1.348618,2.303871
353.6256,225.5455,2.805722,2.827271,2.827255,3.040922
436.6977,245.1351,2.482012,1.414185,1.414169,2.558512
337.7803,251.1808,2.99197,2.025116,2.025116,3.242782
424.3756,253.5485,5.240705,1.293884,1.293869,5.189231
347.2486,231.2056,2.786935,1.351624,1.351639,2.872834
414.2267,242.251,4.097745,2.010529,2.010529,4.441254
303.9722,347.3676,4.383029,1.01947,1.01947,4.339978
337.1092,328.5273,2.905469,2.828156,2.828156,3.149031
301.7525,339.7737,3.065707,1.247284,1.247284,3.035595
328.4081,240.9853,3.498998,1.370514,1.370514,3.606843
356.0323,318.5692,2.96784,1.015198,1.015198,3.059314
317.2073,341.932,4.925887,1.351471,1.351471,4.877504
415.5016,288.9955,3.530761,1.413452,1.413452,3.496082
449.9266,257.033,4.372237,1.4133,1.4133,4.329293
312.2638,316.3249,2.875518,2.414001,2.414001,3.116569
337.3876,308.7899,3.802503,1.016083,1.016083,3.765154
359.5122,261.6355,2.237195,1.44339,1.44339,2.47417
298.2028,314.0159,3.072035,1.100922,1.100922,3.041861
376.5546,198.6553,4.486492,2.410339,2.410339,4.862589
428.2677,257.1337,4.359951,2.762268,2.762268,4.72544
384.9213,209.4507,3.123223,1.215179,1.215195,3.092546
383.349,223.3542,2.102186,1.73819,1.73819,2.324859
308.2639,315.408,4.510371,2.738068,2.738068,4.88847
394.7716,196.865,2.755674,1.297028,1.297028,3.047568
412.7664,261.6726,3.286024,2.242065,2.242065,3.561487
344.8583,276.0489,4.305985,2.665192,2.665192,4.66695
323.0021,290.8844,3.342237,1.413818,1.413818,3.44525
304.5707,358.3322,4.473743,2.625244,2.625244,4.848772
407.3781,184.1704,4.160229,1.345001,1.345016,4.288454
331.5327,231.3996,3.722716,1.151337,1.151352,3.686152
374.1512,228.7298,3.093148,1.387024,1.387039,3.188483
369.2876,280.2871,2.172916,1.733551,1.733551,2.403082
394.9988,264.4163,4.355347,1.211304,1.211304,4.312569
369.6916,205.5876,3.139085,1.447235,1.447235,3.471592
342.8621,296.8456,3.208558,1.346069,1.346069,3.177044
354.4619,282.9086,3.422177,1.119171,1.119171,3.388564
310.6534,298.6215,3.008294,1.002716,1.002716,3.101015
307.3758,330.4334,2.823741,1.657379,1.657379,3.122846
390.3248,272.4373,3.627743,1.343079,1.343079,3.739556
327.6776,321.9414,3.699515,1.279083,1.279083,3.663178
365.8455,221.7144,4.02135,1.27359,1.27359,4.145295
386.1784,300.8646,3.999677,2.770508,2.770508,4.334964
479.1396,252.0885,3.285202,2.70639,2.706375,3.560596
415.7627,199.4057,3.806884,1.28952,1.289536,3.924218
357.6233,222.1066,2.671058,1.763702,1.763718,2.95399
416.7799,225.9738,4.575006,2.593536,2.593536,4.958523
323.0729,261.3794,2.912189,1.767761,1.767761,3.220662
367.935,304.3787,4.220789,1.136505,1.136505,4.350882
374.6763,291.5608,4.765575,1.299225,1.299225,4.718767
436.8993,210.889,3.027661,1.087067,1.087067,2.997923
364.2007,240.3681,2.723406,1.678223,1.678223,3.011883
305.7895,303.7226,4.239141,1.231445,1.231445,4.197503
411.2006,286.9317,3.353602,2.79657,2.79657,3.63473
431.9497,268.8398,2.194396,1.48703,1.48703,2.426836
346.9956,326.0076,3.703387,2.709412,2.709412,4.013837
349.5685,237.9651,3.739003,1.364258,1.364258,3.702278
298.5952,345.993,1.777692,1.632202,1.632202,1.965994
427.3872,278.4762,2.561933,2.736755,2.736755,2.776697
376.4249,281.1357,2.766763,1.709167,1.709167,3.059832
305.5436,327.638,4.134419,2.455139,2.455139,4.481002
313.1462,339.0556,3.151513,1.401215,1.401215,3.120559
374.9959,192.698,4.6345,2.632904,2.632889,5.023004
400.1071,271.132,4.41004,2.793488,2.793488,4.779728
362.394,224.7264,4.297966,2.66571,2.66571,4.658258
404.8401,235.5666,3.546869,2.694427,2.694427,3.844198
349.7067,305.2717,4.409228,2.39502,2.39502,4.778847
365.8221,232.5726,2.132515,1.766815,1.766815,2.358402
325.7851,244.7043,3.841043,2.754272,2.754288,4.163033
413.7461,217.6019,2.154448,1.495758,1.495758,2.382657
356.9908,227.4249,4.254912,1.128265,1.128265,4.386056
383.5481,276.7646,3.687749,2.601318,2.601318,3.996888
401.4803,187.8819,4.995796,1.396606,1.396622,4.946727
329.0121,310.4946,3.766788,1.378235,1.378235,3.729791
379.5506,259.1685,2.49341,1.344147,1.344147,2.570261
312.8778,326.473,1.96973,1.31311,1.31311,2.178373
324.9601,263.4664,4.324041,1.343658,1.343658,4.457315
374.006,202.1186,4.045724,1.370514,1.370514,4.005986
344.7885,249.5241,2.829824,1.608215,1.6082,3.129573
404.154,290.8954,4.856791,1.183807,1.183807,4.809087
380.9515,253.9399,5.124503,1.276703,1.276703,5.07417
373.5241,274.7631,3.777865,1.412048,1.412048,3.894306
414.1042,268.0636,4.009448,1.373352,1.373352,4.133027
398.3853,273.7534,4.251665,2.37738,2.37738,4.608076
360.7313,208.0482,4.686978,2.794128,2.794128,5.079881
454.04,228.3234,2.804605,1.488251,1.488251,3.101682
331.8471,233.1994,4.42417,1.317352,1.317352,4.380714
445.1137,219.764,4.019049,1.183258,1.183273,3.979573
404.145,228.1011,2.66658,2.57663,2.576645,2.890116
361.0596,295.976,3.680758,1.150574,1.150574,3.644606
425.3148,249.8042,2.586174,1.765381,1.765366,2.860115
413.0433,225.7654,2.508181,1.65918,1.659195,2.77386
434.4602,278.5298,3.448566,1.101257,1.101257,3.554857
449.3985,255.8814,3.516772,2.789978,2.789978,3.811578
357.1476,276.8317,3.844374,2.640167,2.640167,4.166643
372.4756,290.9376,5.248131,1.257507,1.257507,5.196583
373.9043,286.3223,3.459688,2.57016,2.57016,3.749709
356.9067,230.6949,4.055431,1.270081,1.270096,4.180428
314.4398,323.4323,2.710083,1.267914,1.267914,2.793613
347.3809,234.0855,4.457146,2.456299,2.456299,4.830782
399.7666,278.4929,3.192389,1.134491,1.134491,3.290783
415.1217,209.3979,2.411842,1.687408,1.687408,2.667316
379.6447,270.0709,2.192495,1.673126,1.673126,2.424735
376.9682,243.6256,4.310361,1.181702,1.181686,4.268023
377.3606,210.7761,2.816082,1.428741,1.428757,3.114375
342.5817,320.5316,1.955434,1.608765,1.608765,2.162563
304.1063,339.2735,2.784031,1.250854,1.250854,3.078929
405.3512,213.1549,3.316732,1.071533,1.071518,3.284154
405.2851,243.724,4.498028,2.675476,2.675476,4.875092
367.9138,249.6831,3.150755,2.505249,2.505249,3.414879
421.0901,243.4107,2.254707,1.74472,1.744736,2.493536
410.8842,265.575,3.576389,2.629974,2.629974,3.876193
365.3116,266.1002,2.66627,1.330048,1.330048,2.948694
323.6947,242.0229,3.55272,2.35849,2.358475,3.850539
426.4474,255.3761,3.592926,1.033142,1.033142,3.703666
362.5008,240.5046,3.791736,2.474854,2.474838,4.109592
361.2068,270.671,4.471062,1.413635,1.413635,4.427147
417.6034,257.6736,3.8648,2.12326,2.12326,4.188781
383.7422,240.2143,3.175219,2.233551,2.233566,3.441394
338.4462,332.4116,2.673586,1.764008,1.764008,2.956786
430.9454,265.0094,3.836537,2.101837,2.101837,4.158148
400.0429,218.6629,3.119054,2.785034,2.785034,3.38052
395.1263,286.2577,3.501882,1.253296,1.253296,3.467486
407.5613,255.4675,2.559495,1.76416,1.76416,2.830609
424.8083,207.2832,3.417507,1.238647,1.238647,3.38394
